STATE,COUNTY,GROCPC,SNAPStoresPERTHO,SNAPRedemp,AMB_PAR06,PCT_FREE_LUNCH,PCT_REDUCED_LUNCH,PC_FRUVEG,PC_SNACKS,PC_SODA,PC_MEAT,PC_FATS,PC_PREPFOO,MILK_PRICE,SODA_PRICE,PCT_DIABET,PCT_OBESE_ADULTS,PCT_Child_OBESITY,PctNHWhite,PctNHBlack,PctHisp08,PctNHAsian,PctNHNA08,Median_Inc,Percent_Poverty,metro
Iowa,Page,0.252,1.085,117918,79,27,8.1,174,120,66,68,19,315,0.89,0.98,8.4,28.8,16.8,93.4,2,2.3,0.9,0.6,42317,14.7,0
Iowa,Palo Alto,0.53,0.856,48148,72,22.4,10.2,169,122,64,61,21,298,0.88,0.97,9,27.3,9.7,97.6,0.1,1.1,0.4,0.2,42062,11.4,0
Iowa,Plymouth,0.247,0.452,82636,88,13.6,6,169,122,64,61,21,298,0.88,0.97,8.2,28.3,16.6,95.6,0.4,2.6,0.5,0.2,54013,7.3,0
Iowa,Pocahontas,0.652,0.926,30715,83,22.3,9.6,174,120,66,68,19,315,0.89,0.98,9.4,28.3,19,96.4,0.3,2.2,0.3,0.2,41594,10.8,0
Iowa,Polk,0.151,0.699,179394,92,24.5,6.2,174,120,66,68,19,315,0.89,0.98,7.3,25.8,13.5,83.4,5.1,6.7,3,0.4,56980,9.9,1
Iowa,Pottawattamie,0.168,0.614,257244,92,32.7,9.5,174,120,66,68,19,315,0.89,0.98,8,29.7,16.7,92.4,1.1,4.4,0.6,0.4,49817,11.6,1
Iowa,Poweshiek,0.321,0.861,87879,91,18.1,8.9,174,120,66,68,19,315,0.89,0.98,8.6,27.5,19.4,94.9,0.7,1.9,1.3,0.2,49857,10.8,0
Iowa,Ringgold,0.389,0.776,51023,74,32.6,9.9,174,120,66,68,19,315,0.89,0.98,9.2,27.1,18.4,98.5,0.1,0.5,0.3,0.2,36658,16.5,0
Iowa,Sac,0.579,0.97,20868,71,22.2,12.5,174,120,66,68,19,315,0.89,0.98,9.3,28.6,18.7,96.9,0.3,1.6,0.4,0.1,41409,11.1,0
Iowa,Scott,0.148,0.856,194211,92,30,7.2,169,122,64,61,21,298,0.88,0.97,7.5,26.3,13.5,84.3,6.7,5,2.1,0.3,52218,11.8,1
Iowa,Shelby,0.325,0.659,106362,77,18.4,7.4,174,120,66,68,19,315,0.89,0.98,8.4,27.3,16,97.6,0.1,1.1,0.3,0.3,47103,9.4,0
Iowa,Sioux,0.281,0.528,40852,71,19.2,8.8,169,122,64,61,21,298,0.88,0.97,6.7,24.5,15,92.8,0.3,5.6,0.7,0.1,52513,7.5,0
Iowa,Story,0.117,0.542,108208,92,14.8,4.7,174,120,66,68,19,315,0.89,0.98,5.5,26.2,9.9,88.6,2.2,2.2,5.7,0.2,50265,17.8,1
Iowa,Tama,0.225,0.848,43675,88,23.8,8.3,169,122,64,61,21,298,0.88,0.97,8.5,28.1,16.8,86.8,0.5,5.2,0.2,6.1,47298,10.7,0
Iowa,Taylor,0.313,0.953,28403,78,30.6,13.7,174,120,66,68,19,315,0.89,0.98,9,27.7,15.4,94.2,,4.8,0.3,0.1,39792,14.4,0
Iowa,Union,0.165,0.979,165106,87,30.6,11.6,174,120,66,68,19,315,0.89,0.98,8.3,26.4,16.1,96.1,0.6,2,0.4,0.2,40652,13.8,0
Iowa,Van Buren,0.652,1.172,29632,88,23.6,11.1,169,122,64,61,21,298,0.88,0.97,8.4,27.3,11,97.7,0.1,1,0.2,0.2,38207,14.3,0
Iowa,Wapello,0.169,1.211,191352,88,37.2,10.4,169,122,64,61,21,298,0.88,0.97,9,27.1,19.2,90.3,1.1,6.6,0.8,0.3,40202,15.2,0
Iowa,Warren,0.113,0.688,70506,89,11.9,6.5,174,120,66,68,19,315,0.89,0.98,7.4,30.6,14,96.6,0.4,1.5,0.5,0.2,62317,6.8,1
Iowa,Washington,0.188,0.656,112221,82,21.6,8.2,169,122,64,61,21,298,0.88,0.97,7.8,28.3,13.4,93.9,0.5,4.4,0.3,0.2,50130,9.2,1
Iowa,Wayne,0.638,1.279,40515,80,37.5,10.9,174,120,66,68,19,315,0.89,0.98,9.2,28,17.1,97.8,0.1,0.9,0.3,0.1,35563,16.3,0
Iowa,Webster,0.181,0.805,182815,88,32.9,10.8,174,120,66,68,19,315,0.89,0.98,8.3,28,15.6,90.8,3.7,3.1,0.8,0.3,41568,13.7,0
Iowa,Winnebago,0.275,1.193,35271,83,20,10,169,122,64,61,21,298,0.88,0.97,8.5,27,17.1,95.4,0.3,2.6,0.7,0.3,43187,10.2,0
Iowa,Winneshiek,0.335,0.622,110414,78,14.4,7.6,169,122,64,61,21,298,0.88,0.97,7.7,27.3,12.7,96.9,0.6,1.2,0.8,0.1,48826,10.6,0
Iowa,Woodbury,0.186,0.712,178895,89,31,8.4,169,122,64,61,21,298,0.88,0.97,8.4,28.9,15,80,2.5,11.9,2.4,1.5,43616,14.2,1
Iowa,Worth,0.261,1.175,14116,75,20.5,11.5,169,122,64,61,21,298,0.88,0.97,8.2,28.6,,96.3,0.4,2.1,0.3,0.1,48580,9.1,0
Iowa,Wright,0.461,1.24,46740,75,26.8,10.6,174,120,66,68,19,315,0.89,0.98,8.9,26.5,16.3,89.9,0.2,8.8,0.2,0.2,46068,10.2,0
Kansas,Allen,0.149,0.901,143425,86,34.4,16.1,169,122,64,61,21,298,0.88,0.97,9.3,31.3,14.5,92.6,1.9,2.6,0.3,0.9,37919,15.2,0
Kansas,Anderson,0.38,0.501,98736,83,32,12.6,174,120,66,68,19,315,0.89,0.98,9,28.1,15.2,95.6,0.7,1.6,0.2,0.8,41825,13.7,0
Kansas,Atchison,0.181,0.546,217785,82,39.7,14.3,174,120,66,68,19,315,0.89,0.98,8.5,30,14.2,89,5.9,2.4,0.3,0.6,42788,13.6,0
Kansas,Barber,1.046,0.856,28407,93,21.5,14.3,169,122,64,61,21,298,0.88,0.97,9.5,29.2,11.9,94.7,0.5,3,0.1,0.7,42534,11.5,0
Kansas,Barton,0.144,0.65,127191,83,37.4,12.5,169,122,64,61,21,298,0.88,0.97,9.2,30.3,11.1,84.8,1.5,11.8,0.3,0.5,42889,14.6,0
Kansas,Bourbon,0.135,0.269,478872,89,39.4,13.3,169,122,64,61,21,298,0.88,0.97,9,28.7,17.6,92.2,3.4,1.6,0.4,0.9,37575,15.6,0
Kansas,Brown,0.199,0.699,189491,73,34.5,14.7,169,122,64,61,21,298,0.88,0.97,9.8,29.8,9.9,84.5,1.7,3.3,0.5,8.3,38162,15.7,0
Kansas,Butler,0.111,0.472,113747,93,17.7,7.6,169,122,64,61,21,298,0.88,0.97,8.8,28.5,9.3,92.1,2,2.9,0.6,0.9,57678,8.7,1
Kansas,Chase,0.351,0.713,22240,85,27.1,12,169,122,64,61,21,298,0.88,0.97,8.8,29.7,,93.5,1.2,3.6,0.1,0.8,39788,12.3,0
Kansas,Chautauqua,0.263,0.796,52013,114,30.5,17.8,143,104,70,67,17,281,0.93,1,10.1,28.8,19.7,90.2,0.4,2.5,0.1,4.2,35460,14.4,0
Kansas,Cherokee,0.282,0.759,90993,86,40.9,13.5,169,122,64,61,21,298,0.88,0.97,9.5,29.4,15.1,90.2,0.8,1.4,0.4,3.8,37621,16.6,0
Kansas,Cheyenne,1.082,0.729,20754,82,29.7,15.9,169,122,64,61,21,298,0.88,0.97,9.9,28,,94.3,,4.7,0.3,0.1,37413,10.4,0
Kansas,Clark,1.437,0.949,19616,71,28.7,13.6,169,122,64,61,21,298,0.88,0.97,10.2,28.6,,91.9,0.3,5.5,0.3,1,41482,12.4,0
Kansas,Clay,0.115,0.452,103741,77,19.8,15.8,169,122,64,61,21,298,0.88,0.97,9.2,29.6,16.6,95.7,0.9,1.5,0.1,0.4,43045,11.1,0
Kansas,Cloud,0.32,0.741,95668,79,33.1,15.4,169,122,64,61,21,298,0.88,0.97,10.5,28.3,12.5,96.1,0.5,1.9,0.5,0.3,39126,13.6,0
Kansas,Coffey,0.357,0.595,76828,82,25.7,10.3,174,120,66,68,19,315,0.89,0.98,8.8,29.2,24.2,94.6,0.4,2.1,0.8,0.6,49034,10.1,0
Kansas,Comanche,1.066,1.026,18992,81,22.1,13.4,169,122,64,61,21,298,0.88,0.97,10.3,28.5,,96.2,0.1,2.4,0.3,0.3,38193,10.4,0
Kansas,Cowley,0.146,0.675,166123,87,39.2,12.2,169,122,64,61,21,298,0.88,0.97,8.4,30.1,12.4,84.7,2.9,6.6,1.7,2,45163,15.9,0
Kansas,Crawford,0.155,0.463,309880,89,40.4,11.3,169,122,64,61,21,298,0.88,0.97,8.7,29.8,14.2,89.6,2.1,3.5,2.1,1,37289,18.3,0
Kansas,Decatur,0.34,0.687,29697,82,24.5,13.3,169,122,64,61,21,298,0.88,0.97,10.8,29.1,,96.2,0.7,1.9,0.1,0.1,36913,12.5,0
Kansas,Dickinson,0.211,0.621,40229,72,21.9,15.1,169,122,64,61,21,298,0.88,0.97,8.7,29.1,8.5,92.6,1.6,3.5,0.3,0.6,46289,9.3,0
Kansas,Doniphan,0.644,1.161,13151,82,28.1,10.4,174,120,66,68,19,315,0.89,0.98,9.6,28.9,39.7,92.7,2.6,1.7,0.3,1.4,43036,12.4,1
Kansas,Douglas,0.15,0.279,208552,82,19.4,8.4,174,120,66,68,19,315,0.89,0.98,5.7,25.2,12.9,83.6,4.1,4,3.8,2.2,47614,17.8,1
Kansas,Edwards,0.323,0.649,34573,82,35.6,15.2,169,122,64,61,21,298,0.88,0.97,9,28.6,12.2,83,0.3,15.6,0.4,0.4,39613,11.7,0
Kansas,Elk,,0.656,28679,86,43.4,16.1,169,122,64,61,21,298,0.88,0.97,10.3,28.9,,92.3,0.2,3.5,0.2,1,32462,16,0
Kansas,Ellis,0.146,0.504,114847,89,21.8,9.1,169,122,64,61,21,298,0.88,0.97,7.7,28.8,13.3,93.6,0.9,3.1,1.2,0.2,44846,11.2,0
Kansas,Ellsworth,,0.8,30559,75,25.9,10.2,169,122,64,61,21,298,0.88,0.97,9.1,28.7,9.5,88.9,3.9,5.4,0.3,0.4,42896,10.5,0
Kansas,Finney,0.123,0.512,183346,83,48.9,12.5,169,122,64,61,21,298,0.88,0.97,7.3,29.8,9.5,50,1.2,45.4,2.3,0.5,49963,13.9,0
Kansas,Ford,0.151,0.541,147994,93,52.7,14.7,169,122,64,61,21,298,0.88,0.97,7.7,29,18.9,46.4,1.4,48.9,1.8,0.5,45031,13.5,0
Kansas,Franklin,0.076,0.452,204211,82,25.8,9.8,174,120,66,68,19,315,0.89,0.98,8.2,30.3,10.5,92.5,1.4,2.9,0.7,0.8,48591,9.8,1
Kansas,Geary,0.135,0.321,227201,73,33.8,18.9,169,122,64,61,21,298,0.88,0.97,8.1,28.1,10.5,67.3,16.2,8.3,3.1,0.8,43528,10.5,0
Kansas,Gove,1.521,1.57,3760,95,16.3,13.8,169,122,64,61,21,298,0.88,0.97,10.8,28.3,,97,0.1,1.6,0.1,0.2,42205,9.9,0
Kansas,Graham,,0.772,36790,65,21.5,18.2,169,122,64,61,21,298,0.88,0.97,10.5,28.1,,93.8,3.5,1.2,0.2,0.4,39094,11.2,0
Kansas,Grant,0.267,0.541,83910,102,39.6,13.2,169,122,64,61,21,298,0.88,0.97,8.2,30,17,58.2,0.2,39.9,0.3,0.8,57591,9.8,0
Kansas,Gray,0.533,0.527,21438,111,28.5,11.7,169,122,64,61,21,298,0.88,0.97,8.4,29.5,6,83.6,0.2,14.7,0.1,0.4,49864,8.8,0
Kansas,Greeley,0.776,0.79,20112,,34.1,10.9,169,122,64,61,21,298,0.88,0.97,9.9,30.1,,86.1,0.2,12.6,0.2,0.2,44832,10.2,0
Kansas,Greenwood,0.571,1.458,39165,96,28.7,17.5,169,122,64,61,21,298,0.88,0.97,9.8,28.5,12.5,93.8,0.2,3,0.3,1,36704,15.5,0
Kansas,Hamilton,0.383,0.38,52481,58,43.8,11.3,169,122,64,61,21,298,0.88,0.97,8.7,29.4,14.8,66.4,0.5,31.1,0.5,0.4,42390,12.2,0
Kansas,Harper,0.515,1.537,27768,76,36.7,21.7,169,122,64,61,21,298,0.88,0.97,10.2,29.3,10.9,94.9,0.3,2.3,0.4,0.9,37575,13.4,0
Kansas,Harvey,0.209,0.594,112987,77,28,11.4,169,122,64,61,21,298,0.88,0.97,8.6,27.9,13.8,86.1,1.7,9.8,0.6,0.5,50640,9.7,1
Kansas,Haskell,0.502,1.021,19410,85,39.4,15.6,169,122,64,61,21,298,0.88,0.97,7.9,29.2,10.6,71.4,0.2,25.7,0.7,0.7,48810,10,0
